touch_id,customer_id,campaign_name,channel,sent_date,opened,converted
MKT801727,C100441,Spring Refresh 2026,Email,2024-07-01,0,0
MKT801728,C100441,Flash Sale July 2026,Email,2022-02-26,1,0
MKT801729,C100441,Black Friday 2025,Social Media Ad,2023-08-18,1,0
MKT801730,C100442,Flash Sale July 2026,Search Ad,2025-05-02,0,1
MKT801731,C100442,Diwali Offer 2025,SMS,2025-05-14,0,0
MKT801732,C100442,Summer Sale 2025,Push Notification,2026-02-06,0,0
MKT801733,C100442,Loyalty Rewards Q2 2026,SMS,2021-04-26,1,0
MKT801734,C100443,New Year 2026,Push Notification,2025-07-06,1,0
MKT801735,C100443,New Year 2026,Email,2024-02-05,1,0
MKT801736,C100443,Summer Sale 2025,Email,2025-08-09,1,0
MKT801737,C100443,Black Friday 2025,SMS,2025-12-10,0,0
MKT801738,C100443,Flash Sale July 2026,Social Media Ad,2021-03-18,0,0
MKT801739,C100445,Loyalty Rewards Q2 2026,Email,2022-07-03,0,0
MKT801740,C100445,Black Friday 2025,Push Notification,2026-02-14,0,0
MKT801741,C100446,Loyalty Rewards Q2 2026,SMS,2023-08-14,0,0
MKT801742,C100446,New Year 2026,Social Media Ad,2024-08-22,0,0
MKT801743,C100446,Diwali Offer 2025,Social Media Ad,2021-12-03,1,1
MKT801744,C100446,New Year 2026,SMS,2025-02-20,1,0
MKT801745,C100447,Diwali Offer 2025,Push Notification,2021-09-01,1,0
MKT801746,C100447,Black Friday 2025,Search Ad,2021-09-23,0,1
MKT801747,C100447,New Year 2026,SMS,2024-12-06,0,0
MKT801748,C100447,Diwali Offer 2025,Search Ad,2022-12-05,1,0
MKT801749,C100448,Summer Sale 2025,SMS,2021-08-30,1,0
MKT801750,C100448,Loyalty Rewards Q2 2026,Email,2026-08-06,1,0
MKT801751,C100448,Spring Refresh 2026,Search Ad,2026-08-06,1,0
MKT801752,C100448,Black Friday 2025,Search Ad,2022-08-27,1,0
MKT801753,C100449,Loyalty Rewards Q2 2026,Email,2023-10-23,1,0
MKT801754,C100449,Spring Refresh 2026,SMS,2026-07-27,1,0
MKT801755,C100450,Diwali Offer 2025,Push Notification,2021-12-03,1,0
MKT801756,C100450,New Year 2026,Search Ad,2025-06-21,0,0
MKT801757,C100450,Black Friday 2025,Push Notification,2025-08-23,0,1
MKT801758,C100450,Loyalty Rewards Q2 2026,Email,2022-06-27,0,0
MKT801759,C100451,Summer Sale 2025,Search Ad,2023-12-02,0,0
MKT801760,C100451,Summer Sale 2025,Search Ad,2024-09-13,0,0
MKT801761,C100452,Loyalty Rewards Q2 2026,Social Media Ad,2023-12-24,1,0
MKT801762,C100452,Loyalty Rewards Q2 2026,SMS,2022-11-13,0,0
MKT801763,C100452,New Year 2026,SMS,2025-07-21,1,1
MKT801764,C100453,Summer Sale 2025,Social Media Ad,2024-04-26,0,0
MKT801765,C100453,New Year 2026,Push Notification,2022-09-17,0,0
MKT801766,C100453,Summer Sale 2025,Social Media Ad,2024-05-13,1,0
MKT801767,C100454,Flash Sale July 2026,SMS,2026-01-14,1,0
MKT801768,C100454,Diwali Offer 2025,Push Notification,2024-05-02,1,0
MKT801769,C100454,Loyalty Rewards Q2 2026,SMS,2023-11-07,1,0
MKT801770,C100454,Diwali Offer 2025,Email,2022-09-12,1,1
MKT801771,C100454,Black Friday 2025,Search Ad,2024-10-20,1,0
MKT801772,C100454,New Year 2026,Social Media Ad,2022-01-10,1,0
MKT801773,C100454,Summer Sale 2025,Social Media Ad,2021-03-08,0,0
MKT801774,C100455,New Year 2026,Push Notification,2021-10-16,0,0
MKT801775,C100455,Diwali Offer 2025,Search Ad,2021-08-06,1,1
MKT801776,C100455,Spring Refresh 2026,Email,2021-02-13,1,0
MKT801777,C100455,Summer Sale 2025,SMS,2025-09-04,0,0
MKT801778,C100455,Loyalty Rewards Q2 2026,Search Ad,2025-12-02,1,0
MKT801779,C100455,Loyalty Rewards Q2 2026,Social Media Ad,2021-03-17,1,0
MKT801780,C100455,New Year 2026,Email,2024-03-28,1,0
MKT801781,C100456,Loyalty Rewards Q2 2026,Push Notification,2022-09-18,1,0
MKT801782,C100456,Black Friday 2025,Social Media Ad,2026-03-02,0,0
MKT801783,C100456,Flash Sale July 2026,Push Notification,2022-08-08,1,1
MKT801784,C100456,Black Friday 2025,Push Notification,2024-08-05,1,0
MKT801785,C100456,Summer Sale 2025,SMS,2025-12-24,1,0
MKT801786,C100456,Black Friday 2025,Search Ad,2024-01-23,1,0
MKT801787,C100456,Summer Sale 2025,SMS,2025-06-03,1,1
MKT801788,C100457,Loyalty Rewards Q2 2026,Email,2022-07-10,0,0
MKT801789,C100457,Loyalty Rewards Q2 2026,Push Notification,2022-03-12,1,0
MKT801790,C100457,Diwali Offer 2025,Email,2024-02-26,1,0
MKT801791,C100457,Spring Refresh 2026,SMS,2023-04-03,1,0
MKT801792,C100458,Spring Refresh 2026,SMS,2022-08-30,0,0
MKT801793,C100458,Loyalty Rewards Q2 2026,SMS,2021-04-29,0,0
MKT801794,C100458,Diwali Offer 2025,Email,2024-01-20,0,0
MKT801795,C100459,Spring Refresh 2026,SMS,2022-04-16,0,0
MKT801796,C100459,Diwali Offer 2025,Search Ad,2023-07-25,1,0
MKT801797,C100459,Loyalty Rewards Q2 2026,Email,2022-04-20,0,0
MKT801798,C100459,Summer Sale 2025,Social Media Ad,2023-11-10,0,0
MKT801799,C100460,Flash Sale July 2026,Email,2021-10-11,0,0
MKT801800,C100460,Summer Sale 2025,Push Notification,2022-08-15,1,0
MKT801801,C100460,Diwali Offer 2025,Email,2024-06-14,1,1
MKT801802,C100460,Spring Refresh 2026,Email,2022-05-02,0,1
MKT801803,C100460,New Year 2026,Push Notification,2025-12-12,0,0
MKT801804,C100460,Flash Sale July 2026,Search Ad,2024-08-15,1,0
MKT801805,C100460,Loyalty Rewards Q2 2026,SMS,2023-01-11,1,0
MKT801806,C100460,New Year 2026,Push Notification,2026-03-06,0,0
MKT801807,C100460,Loyalty Rewards Q2 2026,Search Ad,2025-07-30,0,0
MKT801808,C100460,Loyalty Rewards Q2 2026,SMS,2023-10-26,0,0
MKT801809,C100460,Black Friday 2025,Search Ad,2025-09-19,1,0
MKT801810,C100460,Diwali Offer 2025,Push Notification,2021-01-12,0,0
MKT801811,C100461,Loyalty Rewards Q2 2026,Social Media Ad,2022-10-15,0,1
MKT801812,C100461,Spring Refresh 2026,Search Ad,2021-12-21,1,0
MKT801813,C100461,Diwali Offer 2025,Search Ad,2024-04-23,0,0
MKT801814,C100461,Loyalty Rewards Q2 2026,SMS,2021-05-18,0,0
MKT801815,C100462,Spring Refresh 2026,Push Notification,2021-06-28,1,0
MKT801816,C100462,Summer Sale 2025,SMS,2026-06-27,1,0
MKT801817,C100462,Summer Sale 2025,Push Notification,2023-11-21,0,0
MKT801818,C100462,Summer Sale 2025,Email,2025-05-06,1,1
MKT801819,C100462,Summer Sale 2025,Push Notification,2024-10-02,1,0
MKT801820,C100463,Loyalty Rewards Q2 2026,Social Media Ad,2022-07-29,1,0
MKT801821,C100463,Spring Refresh 2026,Search Ad,2025-04-09,0,0
MKT801822,C100463,Loyalty Rewards Q2 2026,Search Ad,2026-04-13,1,0
MKT801823,C100463,Flash Sale July 2026,SMS,2024-05-07,0,0
MKT801824,C100463,Summer Sale 2025,Social Media Ad,2025-04-12,1,0
MKT801825,C100463,Black Friday 2025,Search Ad,2022-11-23,0,0
MKT801826,C100463,Black Friday 2025,Search Ad,2021-10-24,0,0
MKT801827,C100464,Spring Refresh 2026,Push Notification,2022-09-12,0,1
MKT801828,C100465,Diwali Offer 2025,Social Media Ad,2022-10-26,1,1
MKT801829,C100465,Flash Sale July 2026,SMS,2021-07-17,1,1
MKT801830,C100466,New Year 2026,Social Media Ad,2023-08-15,0,0
MKT801831,C100466,Flash Sale July 2026,SMS,2025-12-01,1,0
MKT801832,C100467,Summer Sale 2025,Push Notification,2026-06-13,0,0
MKT801833,C100467,Summer Sale 2025,SMS,2024-07-06,0,0
MKT801834,C100467,Summer Sale 2025,SMS,2022-02-13,0,0
MKT801835,C100467,New Year 2026,SMS,2023-07-24,1,0
MKT801836,C100468,New Year 2026,Email,2026-03-29,1,0
MKT801837,C100468,Black Friday 2025,SMS,2022-01-21,1,1
MKT801838,C100468,Loyalty Rewards Q2 2026,Social Media Ad,2024-11-22,1,0
MKT801839,C100469,Summer Sale 2025,Search Ad,2025-07-18,0,0
MKT801840,C100469,Black Friday 2025,Email,2023-09-30,1,0
MKT801841,C100469,New Year 2026,Email,2022-12-19,0,0
MKT801842,C100470,Loyalty Rewards Q2 2026,Social Media Ad,2024-01-10,0,1
MKT801843,C100470,Spring Refresh 2026,Search Ad,2024-12-24,1,0
MKT801844,C100470,Spring Refresh 2026,Search Ad,2023-10-19,1,0
MKT801845,C100471,Summer Sale 2025,Social Media Ad,2022-06-03,1,0
MKT801846,C100472,New Year 2026,Social Media Ad,2025-03-27,0,0
MKT801847,C100472,Loyalty Rewards Q2 2026,Push Notification,2026-04-06,0,0
MKT801848,C100472,Summer Sale 2025,Email,2022-11-17,0,0
MKT801849,C100473,Diwali Offer 2025,Email,2021-10-14,1,0
MKT801850,C100473,Diwali Offer 2025,Search Ad,2025-08-25,0,0
MKT801851,C100473,Diwali Offer 2025,Push Notification,2022-03-25,0,0
MKT801852,C100473,Diwali Offer 2025,Social Media Ad,2022-12-04,0,0
MKT801853,C100474,Black Friday 2025,Search Ad,2023-10-27,1,0
MKT801854,C100474,Spring Refresh 2026,Email,2024-08-28,0,0
MKT801855,C100474,Flash Sale July 2026,Push Notification,2021-05-13,1,0
MKT801856,C100474,New Year 2026,Social Media Ad,2023-12-18,1,0
MKT801857,C100474,Diwali Offer 2025,Social Media Ad,2024-07-09,1,0
MKT801858,C100474,Diwali Offer 2025,Social Media Ad,2021-09-30,0,0
MKT801859,C100474,Summer Sale 2025,Email,2021-11-13,1,0
MKT801860,C100474,Flash Sale July 2026,Social Media Ad,2023-09-03,0,0
MKT801861,C100475,Loyalty Rewards Q2 2026,Push Notification,2024-10-17,0,0
MKT801862,C100476,Diwali Offer 2025,Email,2021-11-15,1,0
MKT801863,C100477,Diwali Offer 2025,SMS,2023-08-17,1,0
MKT801864,C100477,New Year 2026,Search Ad,2021-07-17,1,0
MKT801865,C100477,Spring Refresh 2026,Push Notification,2023-02-14,0,0
MKT801866,C100477,Diwali Offer 2025,Search Ad,2023-06-02,1,1
MKT801867,C100477,New Year 2026,Search Ad,2021-12-06,1,0
MKT801868,C100477,Black Friday 2025,Social Media Ad,2023-06-20,1,0
MKT801869,C100479,Diwali Offer 2025,Search Ad,2021-06-19,0,0
MKT801870,C100479,New Year 2026,SMS,2026-06-20,1,0
MKT801871,C100480,Diwali Offer 2025,Social Media Ad,2024-12-05,0,0
MKT801872,C100480,Loyalty Rewards Q2 2026,Search Ad,2026-08-02,1,0
MKT801873,C100481,Black Friday 2025,Social Media Ad,2022-04-12,0,0
MKT801874,C100481,Summer Sale 2025,SMS,2024-05-21,0,0
MKT801875,C100481,Black Friday 2025,SMS,2022-07-04,0,0
MKT801876,C100481,Loyalty Rewards Q2 2026,Push Notification,2023-08-03,0,1
MKT801877,C100481,Summer Sale 2025,Email,2025-07-16,0,0
MKT801878,C100481,Black Friday 2025,Email,2024-11-11,1,0
MKT801879,C100481,Diwali Offer 2025,Email,2022-05-19,1,0
MKT801880,C100481,Black Friday 2025,SMS,2022-11-26,1,0
MKT801881,C100481,New Year 2026,Social Media Ad,2022-07-13,0,0
MKT801882,C100482,Diwali Offer 2025,Social Media Ad,2026-03-11,0,0
MKT801883,C100482,Loyalty Rewards Q2 2026,Email,2022-12-04,0,0
MKT801884,C100482,Black Friday 2025,SMS,2023-12-25,1,0
MKT801885,C100482,Diwali Offer 2025,Search Ad,2023-07-22,1,0
MKT801886,C100483,Diwali Offer 2025,Social Media Ad,2021-06-05,1,0
MKT801887,C100483,Loyalty Rewards Q2 2026,SMS,2021-09-06,0,0
MKT801888,C100483,Spring Refresh 2026,Push Notification,2023-06-11,1,1
MKT801889,C100483,Spring Refresh 2026,SMS,2023-09-03,0,0
MKT801890,C100483,New Year 2026,Search Ad,2026-04-10,1,0
MKT801891,C100483,Diwali Offer 2025,Search Ad,2025-05-09,0,0
MKT801892,C100483,Diwali Offer 2025,Social Media Ad,2023-07-02,1,0
MKT801893,C100483,Diwali Offer 2025,Push Notification,2023-04-21,1,0
MKT801894,C100484,Loyalty Rewards Q2 2026,Push Notification,2025-04-02,0,0
MKT801895,C100484,Black Friday 2025,Search Ad,2023-01-26,1,1
MKT801896,C100484,Spring Refresh 2026,Social Media Ad,2024-08-20,0,0
MKT801897,C100485,Black Friday 2025,Social Media Ad,2022-01-22,1,0
MKT801898,C100485,Spring Refresh 2026,Search Ad,2023-10-25,1,0
MKT801899,C100485,New Year 2026,Push Notification,2025-08-09,1,0
MKT801900,C100487,Diwali Offer 2025,Search Ad,2022-08-14,1,0
MKT801901,C100487,Spring Refresh 2026,Push Notification,2022-08-17,0,0
MKT801902,C100487,New Year 2026,Social Media Ad,2024-05-06,0,0
MKT801903,C100487,Flash Sale July 2026,SMS,2026-01-05,1,0
MKT801904,C100488,Spring Refresh 2026,Search Ad,2023-06-18,0,1
MKT801905,C100488,Spring Refresh 2026,Push Notification,2026-03-29,1,0
MKT801906,C100488,Loyalty Rewards Q2 2026,SMS,2025-10-31,1,1
MKT801907,C100488,Loyalty Rewards Q2 2026,SMS,2022-01-25,0,0
MKT801908,C100488,Black Friday 2025,SMS,2026-03-29,0,1
MKT801909,C100488,Loyalty Rewards Q2 2026,SMS,2024-06-11,1,0
MKT801910,C100488,New Year 2026,Search Ad,2023-03-16,0,0
MKT801911,C100488,Flash Sale July 2026,Search Ad,2026-02-10,1,0
MKT801912,C100488,Black Friday 2025,SMS,2022-02-13,1,0
MKT801913,C100488,Black Friday 2025,Social Media Ad,2021-05-28,1,0
MKT801914,C100489,Loyalty Rewards Q2 2026,SMS,2021-02-11,0,0
MKT801915,C100489,New Year 2026,Push Notification,2023-01-05,0,0
MKT801916,C100490,Black Friday 2025,Push Notification,2022-03-01,0,0
MKT801917,C100490,Spring Refresh 2026,Search Ad,2025-11-16,0,0
MKT801918,C100490,Spring Refresh 2026,Search Ad,2021-04-08,1,0
MKT801919,C100491,Summer Sale 2025,Social Media Ad,2025-07-24,0,0
MKT801920,C100491,Loyalty Rewards Q2 2026,Social Media Ad,2024-09-02,1,0
MKT801921,C100492,Spring Refresh 2026,Search Ad,2024-02-01,0,0
MKT801922,C100492,Black Friday 2025,Push Notification,2021-06-05,0,0
MKT801923,C100492,Loyalty Rewards Q2 2026,Email,2024-09-18,0,0
MKT801924,C100492,Loyalty Rewards Q2 2026,Push Notification,2023-07-31,1,0
MKT801925,C100492,Diwali Offer 2025,Social Media Ad,2021-03-14,0,0
MKT801926,C100492,New Year 2026,Push Notification,2022-08-23,1,0
MKT801927,C100492,New Year 2026,Search Ad,2025-11-04,0,1
MKT801928,C100493,Black Friday 2025,Push Notification,2023-11-13,0,1
MKT801929,C100493,New Year 2026,Search Ad,2022-05-22,1,0
MKT801930,C100493,Diwali Offer 2025,Social Media Ad,2022-02-09,0,0
MKT801931,C100493,Summer Sale 2025,Email,2024-10-06,0,0
MKT801932,C100493,Summer Sale 2025,Email,2022-02-10,1,1
MKT801933,C100494,New Year 2026,Search Ad,2026-03-23,0,0
MKT801934,C100494,Summer Sale 2025,Email,2022-09-14,1,0
MKT801935,C100494,Black Friday 2025,Social Media Ad,2024-06-12,1,0
MKT801936,C100495,Spring Refresh 2026,Search Ad,2024-02-07,1,0
MKT801937,C100495,Black Friday 2025,Social Media Ad,2023-06-11,0,0
MKT801938,C100496,Diwali Offer 2025,Push Notification,2025-02-02,0,1
MKT801939,C100496,Spring Refresh 2026,Search Ad,2023-02-04,1,0
MKT801940,C100496,Diwali Offer 2025,Email,2024-06-17,0,0
MKT801941,C100496,Summer Sale 2025,Social Media Ad,2021-09-01,1,0
MKT801942,C100497,New Year 2026,SMS,2024-08-10,1,0
MKT801943,C100498,New Year 2026,Social Media Ad,2024-07-10,0,0
MKT801944,C100498,Loyalty Rewards Q2 2026,Search Ad,2021-04-09,0,1
MKT801945,C100498,Flash Sale July 2026,Push Notification,2025-11-10,1,0
MKT801946,C100499,Spring Refresh 2026,SMS,2025-08-17,0,0
MKT801947,C100499,Loyalty Rewards Q2 2026,Push Notification,2023-11-07,0,0
MKT801948,C100500,Summer Sale 2025,Email,2023-12-13,1,0
MKT801949,C100500,Black Friday 2025,Search Ad,2023-01-18,0,0
MKT801950,C100500,Diwali Offer 2025,Push Notification,2025-12-27,1,0
MKT801951,C100500,Loyalty Rewards Q2 2026,Search Ad,2024-05-31,1,0
MKT801952,C100501,Spring Refresh 2026,Push Notification,2024-05-24,1,1
MKT801953,C100501,Loyalty Rewards Q2 2026,Social Media Ad,2025-12-13,0,0
MKT801954,C100501,Spring Refresh 2026,Email,2023-08-14,0,0
MKT801955,C100501,Summer Sale 2025,Search Ad,2026-02-07,1,1
MKT801956,C100501,Black Friday 2025,SMS,2025-07-26,0,1
MKT801957,C100501,New Year 2026,Push Notification,2025-03-14,1,0
MKT801958,C100501,Flash Sale July 2026,Search Ad,2021-08-24,0,0
MKT801959,C100501,Flash Sale July 2026,Search Ad,2023-03-17,0,0
MKT801960,C100501,Diwali Offer 2025,Social Media Ad,2022-11-15,0,0
MKT801961,C100501,Loyalty Rewards Q2 2026,Social Media Ad,2026-07-04,0,0
MKT801962,C100501,Black Friday 2025,Push Notification,2022-01-14,1,0
MKT801963,C100501,New Year 2026,Push Notification,2026-01-17,0,0
MKT801964,C100502,Black Friday 2025,Search Ad,2023-04-30,1,0
MKT801965,C100502,Diwali Offer 2025,Search Ad,2023-09-02,0,0
MKT801966,C100502,Loyalty Rewards Q2 2026,Search Ad,2026-03-18,1,0
MKT801967,C100502,Loyalty Rewards Q2 2026,Email,2026-04-30,0,0
MKT801968,C100502,Flash Sale July 2026,Social Media Ad,2022-12-20,1,0
MKT801969,C100502,Loyalty Rewards Q2 2026,Email,2026-07-02,1,0
MKT801970,C100502,Loyalty Rewards Q2 2026,Email,2022-01-11,1,0
MKT801971,C100502,Black Friday 2025,Email,2023-11-15,1,0
MKT801972,C100503,Summer Sale 2025,Search Ad,2023-09-06,1,0
MKT801973,C100503,Black Friday 2025,Email,2021-03-23,1,0
MKT801974,C100503,Loyalty Rewards Q2 2026,Push Notification,2024-05-01,1,0
MKT801975,C100503,Summer Sale 2025,SMS,2025-10-09,0,0
MKT801976,C100505,Spring Refresh 2026,SMS,2022-03-08,0,0
MKT801977,C100505,Loyalty Rewards Q2 2026,Email,2024-08-15,1,0
MKT801978,C100506,Loyalty Rewards Q2 2026,Social Media Ad,2021-09-29,1,0
MKT801979,C100506,Summer Sale 2025,Social Media Ad,2022-12-24,0,0
MKT801980,C100506,Black Friday 2025,Social Media Ad,2025-07-31,1,0
MKT801981,C100506,Diwali Offer 2025,Push Notification,2021-07-14,0,0
MKT801982,C100506,New Year 2026,Email,2021-03-13,1,1
MKT801983,C100507,Spring Refresh 2026,SMS,2024-04-19,1,0
MKT801984,C100507,Spring Refresh 2026,Push Notification,2025-01-04,1,0
MKT801985,C100507,Loyalty Rewards Q2 2026,Email,2024-06-12,0,0
MKT801986,C100508,Diwali Offer 2025,Email,2021-10-25,1,0
MKT801987,C100508,Spring Refresh 2026,Social Media Ad,2023-11-21,1,0
MKT801988,C100508,Black Friday 2025,Push Notification,2021-08-16,0,1
MKT801989,C100508,New Year 2026,SMS,2025-12-19,1,0
MKT801990,C100508,New Year 2026,Email,2025-02-17,0,0
MKT801991,C100508,Summer Sale 2025,Push Notification,2024-12-26,0,0
MKT801992,C100508,New Year 2026,SMS,2025-02-25,1,0
MKT801993,C100508,Diwali Offer 2025,Social Media Ad,2021-09-15,1,0
MKT801994,C100509,Loyalty Rewards Q2 2026,Email,2021-11-26,0,1
MKT801995,C100509,Summer Sale 2025,SMS,2024-12-24,0,0
MKT801996,C100509,Summer Sale 2025,Social Media Ad,2026-05-07,1,0
MKT801997,C100509,Diwali Offer 2025,Social Media Ad,2024-08-18,0,1
MKT801998,C100509,Flash Sale July 2026,Email,2023-12-24,1,1
MKT801999,C100509,Black Friday 2025,Push Notification,2022-06-05,1,0
MKT802000,C100509,Diwali Offer 2025,Search Ad,2021-01-15,1,0
MKT802001,C100509,Summer Sale 2025,Social Media Ad,2026-01-05,0,0
MKT802002,C100510,Loyalty Rewards Q2 2026,Email,2021-02-18,0,0
MKT802003,C100510,Summer Sale 2025,Push Notification,2023-10-10,0,0
MKT802004,C100511,Summer Sale 2025,Push Notification,2023-02-03,0,0
MKT802005,C100511,Loyalty Rewards Q2 2026,SMS,2023-06-28,0,1
MKT802006,C100512,Summer Sale 2025,Social Media Ad,2021-01-11,0,0
MKT802007,C100512,New Year 2026,Search Ad,2026-05-30,1,0
MKT802008,C100512,Loyalty Rewards Q2 2026,Social Media Ad,2024-08-20,1,0
MKT802009,C100513,Diwali Offer 2025,Social Media Ad,2026-06-09,1,0
MKT802010,C100513,Black Friday 2025,SMS,2023-06-22,1,1
MKT802011,C100513,Black Friday 2025,SMS,2024-12-21,1,1
MKT802012,C100514,Spring Refresh 2026,SMS,2024-03-24,1,1
MKT802013,C100514,Black Friday 2025,Social Media Ad,2022-06-01,1,0
MKT802014,C100514,Spring Refresh 2026,Social Media Ad,2023-02-21,1,0
MKT802015,C100514,Flash Sale July 2026,Search Ad,2026-06-15,1,1
MKT802016,C100514,Summer Sale 2025,SMS,2026-01-19,0,1
MKT802017,C100514,Flash Sale July 2026,Search Ad,2023-09-01,1,0
MKT802018,C100515,Spring Refresh 2026,Social Media Ad,2025-03-05,0,0
MKT802019,C100515,Flash Sale July 2026,SMS,2023-09-10,0,0
MKT802020,C100515,Summer Sale 2025,Social Media Ad,2023-11-24,1,0
MKT802021,C100515,Loyalty Rewards Q2 2026,Social Media Ad,2026-04-17,0,0
MKT802022,C100515,New Year 2026,Search Ad,2022-03-06,1,0
MKT802023,C100516,Diwali Offer 2025,Push Notification,2025-06-16,1,0
MKT802024,C100516,Diwali Offer 2025,SMS,2026-05-23,1,0
MKT802025,C100516,Spring Refresh 2026,SMS,2023-06-24,1,0
MKT802026,C100516,New Year 2026,Search Ad,2022-12-07,1,1
MKT802027,C100517,Spring Refresh 2026,Social Media Ad,2025-09-02,1,0
MKT802028,C100517,Loyalty Rewards Q2 2026,SMS,2023-11-10,0,0
MKT802029,C100517,New Year 2026,Social Media Ad,2024-01-27,0,1
MKT802030,C100517,New Year 2026,SMS,2021-07-05,0,0
MKT802031,C100517,Diwali Offer 2025,Email,2021-05-31,1,0
MKT802032,C100517,Black Friday 2025,Social Media Ad,2025-08-13,1,0
MKT802033,C100518,Summer Sale 2025,Social Media Ad,2025-04-02,0,0
MKT802034,C100518,Loyalty Rewards Q2 2026,SMS,2026-06-29,0,0
MKT802035,C100520,Loyalty Rewards Q2 2026,Push Notification,2025-04-30,0,0
MKT802036,C100521,Flash Sale July 2026,Push Notification,2024-03-14,1,0
MKT802037,C100522,Flash Sale July 2026,Search Ad,2026-05-18,0,0
MKT802038,C100523,Summer Sale 2025,Email,2023-08-19,1,0
MKT802039,C100523,Spring Refresh 2026,Social Media Ad,2025-12-28,0,0
MKT802040,C100523,New Year 2026,Social Media Ad,2025-11-29,1,0
MKT802041,C100523,New Year 2026,Push Notification,2025-07-18,0,0
MKT802042,C100523,Spring Refresh 2026,Social Media Ad,2023-07-19,0,0
MKT802043,C100523,Diwali Offer 2025,Search Ad,2022-05-17,1,1
MKT802044,C100523,Summer Sale 2025,Push Notification,2024-04-06,1,0
MKT802045,C100524,Summer Sale 2025,Social Media Ad,2025-05-17,0,0
MKT802046,C100525,Diwali Offer 2025,Social Media Ad,2022-09-21,1,0
MKT802047,C100525,Diwali Offer 2025,SMS,2021-05-24,0,0
MKT802048,C100525,New Year 2026,Search Ad,2025-12-08,0,0
MKT802049,C100525,Black Friday 2025,Search Ad,2025-06-15,1,0
MKT802050,C100525,New Year 2026,Social Media Ad,2024-06-29,1,1
MKT802051,C100527,New Year 2026,SMS,2026-03-04,1,0
MKT802052,C100527,Summer Sale 2025,SMS,2023-07-23,0,0
MKT802053,C100528,Black Friday 2025,Social Media Ad,2026-08-11,1,1
MKT802054,C100528,Summer Sale 2025,Email,2024-05-22,1,0
MKT802055,C100528,Diwali Offer 2025,SMS,2023-07-20,0,0
MKT802056,C100528,Summer Sale 2025,Email,2024-10-08,1,0
MKT802057,C100528,Diwali Offer 2025,Social Media Ad,2022-06-07,1,0
MKT802058,C100528,Black Friday 2025,SMS,2023-09-18,1,0
MKT802059,C100528,Spring Refresh 2026,Social Media Ad,2024-10-31,1,1
MKT802060,C100528,Summer Sale 2025,Search Ad,2021-12-30,1,0
MKT802061,C100529,Black Friday 2025,SMS,2023-07-25,0,0
MKT802062,C100529,Black Friday 2025,SMS,2025-04-26,0,1
MKT802063,C100529,Black Friday 2025,Search Ad,2024-02-27,1,0
MKT802064,C100529,Summer Sale 2025,Search Ad,2023-01-13,1,0
MKT802065,C100529,Black Friday 2025,Search Ad,2022-03-22,0,1
MKT802066,C100530,Black Friday 2025,Push Notification,2022-07-25,1,0
MKT802067,C100530,Diwali Offer 2025,SMS,2024-06-03,1,0
MKT802068,C100530,Diwali Offer 2025,Push Notification,2025-12-23,0,0
MKT802069,C100530,Loyalty Rewards Q2 2026,Social Media Ad,2021-12-04,0,0
