ticket_id,customer_id,ticket_date,ticket_type,resolution_time_hours,csat_score,escalated
TKT702091,C101681,2025-02-12,Refund Request,22.3,3,0
TKT702092,C101681,2024-02-11,Delivery Delay,5.4,2,0
TKT702093,C101685,2025-04-30,Technical Support,14.3,1,0
TKT702094,C101685,2023-01-09,Delivery Delay,13.9,1,0
TKT702095,C101686,2026-04-17,Account Access,39.5,3,1
TKT702096,C101686,2026-01-18,Return Request,6.1,3,1
TKT702097,C101692,2026-04-05,Technical Support,21.7,3,0
TKT702098,C101693,2024-10-06,Technical Support,25.0,2,0
TKT702099,C101694,2025-08-14,General Inquiry,18.2,2,0
TKT702100,C101694,2026-08-09,Refund Request,19.9,1,0
TKT702101,C101694,2024-08-03,Account Access,11.3,1,0
TKT702102,C101696,2025-10-06,Product Defect,15.1,5,0
TKT702103,C101696,2026-02-25,Return Request,7.8,4,0
TKT702104,C101697,2025-05-02,Refund Request,27.3,2,0
TKT702105,C101697,2024-05-14,Refund Request,7.2,1,0
TKT702106,C101697,2023-06-03,Technical Support,6.2,2,0
TKT702107,C101698,2025-01-22,General Inquiry,5.4,1,1
TKT702108,C101698,2024-12-26,Account Access,8.3,4,1
TKT702109,C101699,2025-01-23,Delivery Delay,21.5,1,0
TKT702110,C101700,2025-11-24,Delivery Delay,16.8,2,0
TKT702111,C101700,2025-08-20,Product Defect,14.7,3,0
TKT702112,C101700,2025-09-28,Refund Request,13.8,4,0
TKT702113,C101700,2025-10-16,Billing Issue,5.8,2,1
TKT702114,C101702,2026-02-09,Refund Request,9.3,2,0
TKT702115,C101702,2026-04-22,General Inquiry,20.2,2,0
TKT702116,C101702,2025-12-03,Delivery Delay,1.5,1,0
TKT702117,C101702,2025-08-20,Technical Support,16.2,1,0
TKT702118,C101702,2025-11-25,Technical Support,17.1,1,0
TKT702119,C101702,2026-04-28,General Inquiry,9.4,2,0
TKT702120,C101703,2023-12-18,Product Defect,26.7,1,0
TKT702121,C101704,2026-03-03,Billing Issue,15.0,3,1
TKT702122,C101705,2026-07-24,General Inquiry,48.5,4,0
TKT702123,C101707,2026-07-16,Return Request,11.3,1,0
TKT702124,C101707,2025-07-27,Billing Issue,31.1,2,0
TKT702125,C101707,2026-02-22,Technical Support,10.5,2,1
TKT702126,C101709,2023-09-10,Return Request,5.9,1,0
TKT702127,C101709,2026-04-09,General Inquiry,24.2,4,0
TKT702128,C101710,2026-08-09,Delivery Delay,6.8,4,1
TKT702129,C101714,2025-10-24,Billing Issue,5.4,3,0
TKT702130,C101714,2025-01-05,General Inquiry,5.0,3,0
TKT702131,C101715,2024-08-03,Refund Request,43.6,2,0
TKT702132,C101715,2024-09-14,Delivery Delay,16.9,2,1
TKT702133,C101716,2025-12-04,Technical Support,9.7,3,0
TKT702134,C101717,2026-08-09,Refund Request,9.2,2,1
TKT702135,C101717,2026-08-03,General Inquiry,3.7,2,0
TKT702136,C101719,2024-04-02,Technical Support,16.4,2,0
TKT702137,C101719,2024-09-30,General Inquiry,17.0,1,1
TKT702138,C101719,2023-11-30,Delivery Delay,14.2,1,0
TKT702139,C101720,2024-01-01,Product Defect,25.7,2,0
TKT702140,C101720,2025-03-09,Technical Support,11.6,1,0
TKT702141,C101721,2026-06-01,Technical Support,7.9,3,0
TKT702142,C101722,2025-12-12,Billing Issue,6.0,4,0
TKT702143,C101724,2026-02-24,Technical Support,3.3,1,0
TKT702144,C101724,2022-02-08,Product Defect,9.0,1,0
TKT702145,C101726,2025-09-21,Return Request,41.4,3,0
TKT702146,C101727,2025-05-01,General Inquiry,9.7,1,0
TKT702147,C101727,2026-02-01,Delivery Delay,29.1,1,0
TKT702148,C101728,2024-04-11,Billing Issue,15.7,3,0
TKT702149,C101729,2024-03-27,Refund Request,4.5,2,0
TKT702150,C101730,2026-02-12,Account Access,5.0,2,0
TKT702151,C101730,2025-04-09,Refund Request,5.4,4,0
TKT702152,C101731,2026-02-02,Delivery Delay,10.1,3,0
TKT702153,C101734,2023-03-22,General Inquiry,1.7,4,0
TKT702154,C101734,2024-07-01,Return Request,9.6,3,0
TKT702155,C101734,2022-05-26,Account Access,17.9,2,0
TKT702156,C101734,2024-10-31,Technical Support,8.9,4,0
TKT702157,C101735,2026-06-07,Billing Issue,22.5,3,1
TKT702158,C101736,2022-11-29,Technical Support,15.5,3,0
TKT702159,C101736,2022-09-01,Return Request,17.6,1,0
TKT702160,C101739,2023-11-04,General Inquiry,29.9,1,0
TKT702161,C101739,2024-03-09,Refund Request,14.2,1,0
TKT702162,C101739,2026-07-18,Billing Issue,5.4,1,0
TKT702163,C101739,2025-12-31,Account Access,10.7,2,1
TKT702164,C101739,2026-01-22,Account Access,21.5,2,0
TKT702165,C101740,2021-12-07,Return Request,4.4,3,0
TKT702166,C101745,2024-09-05,Return Request,15.1,1,1
TKT702167,C101745,2025-06-01,Product Defect,17.0,1,0
TKT702168,C101745,2026-01-29,Account Access,12.5,1,1
TKT702169,C101749,2023-08-17,Delivery Delay,23.4,3,1
TKT702170,C101751,2023-08-21,Product Defect,22.9,1,0
TKT702171,C101754,2025-01-01,Billing Issue,4.8,1,0
TKT702172,C101754,2025-07-23,Refund Request,23.6,2,0
TKT702173,C101755,2026-03-25,Technical Support,13.0,1,1
TKT702174,C101755,2025-10-24,Refund Request,4.1,2,0
TKT702175,C101755,2022-12-09,General Inquiry,19.8,1,0
TKT702176,C101756,2024-04-13,Return Request,9.6,1,0
TKT702177,C101756,2023-01-22,Product Defect,3.2,2,0
TKT702178,C101756,2025-03-10,Refund Request,6.2,2,0
TKT702179,C101760,2026-08-08,Billing Issue,16.0,1,0
TKT702180,C101761,2025-08-06,Refund Request,29.8,3,0
TKT702181,C101761,2025-10-19,Return Request,16.9,2,0
TKT702182,C101761,2023-10-28,Technical Support,5.8,1,0
TKT702183,C101765,2023-01-28,Technical Support,27.1,4,0
TKT702184,C101766,2026-06-14,Product Defect,17.1,2,1
TKT702185,C101767,2025-06-09,General Inquiry,41.5,2,0
TKT702186,C101767,2026-01-03,Account Access,9.7,2,0
TKT702187,C101767,2024-08-27,Delivery Delay,8.5,1,1
TKT702188,C101770,2026-07-11,Delivery Delay,19.0,1,0
TKT702189,C101770,2026-04-28,Technical Support,15.3,1,0
TKT702190,C101770,2026-08-09,Billing Issue,36.3,1,0
TKT702191,C101770,2026-02-23,Billing Issue,33.5,3,0
TKT702192,C101771,2023-09-06,Return Request,11.5,2,0
TKT702193,C101772,2024-09-30,General Inquiry,18.3,3,1
TKT702194,C101773,2026-03-05,Delivery Delay,18.4,3,0
TKT702195,C101776,2024-03-22,General Inquiry,22.7,1,0
TKT702196,C101776,2022-07-04,Account Access,56.6,1,1
TKT702197,C101776,2023-02-20,General Inquiry,38.7,1,1
TKT702198,C101776,2023-01-06,Delivery Delay,37.6,1,0
TKT702199,C101776,2026-07-16,General Inquiry,44.1,3,1
TKT702200,C101777,2026-07-31,Return Request,19.8,1,0
TKT702201,C101777,2026-08-12,Technical Support,26.7,1,0
TKT702202,C101778,2024-12-24,Delivery Delay,11.6,3,0
TKT702203,C101778,2024-12-28,Refund Request,11.6,3,0
TKT702204,C101778,2025-11-24,Delivery Delay,6.5,2,0
TKT702205,C101781,2023-06-26,Refund Request,25.0,3,0
TKT702206,C101781,2022-11-24,Account Access,10.3,2,0
TKT702207,C101782,2025-03-11,General Inquiry,38.3,3,0
TKT702208,C101782,2025-08-01,Return Request,6.1,3,0
TKT702209,C101782,2022-10-05,Return Request,16.5,3,0
TKT702210,C101784,2025-07-18,Delivery Delay,2.5,2,0
TKT702211,C101785,2025-08-27,Delivery Delay,32.8,2,0
TKT702212,C101785,2026-06-19,Refund Request,24.2,3,0
TKT702213,C101785,2024-04-18,General Inquiry,8.6,2,0
TKT702214,C101786,2026-07-20,General Inquiry,9.7,3,0
TKT702215,C101789,2023-06-19,General Inquiry,36.1,1,0
TKT702216,C101790,2025-10-23,General Inquiry,24.9,2,0
TKT702217,C101790,2025-08-17,Refund Request,3.6,2,0
TKT702218,C101790,2024-07-03,Account Access,14.4,1,1
TKT702219,C101791,2025-02-07,General Inquiry,6.4,2,1
TKT702220,C101792,2025-12-11,Refund Request,17.6,1,0
TKT702221,C101793,2024-10-03,Billing Issue,16.9,2,0
TKT702222,C101794,2025-10-24,Return Request,7.4,4,0
TKT702223,C101795,2026-08-05,Technical Support,9.7,3,0
TKT702224,C101795,2025-04-13,Product Defect,28.8,2,0
TKT702225,C101797,2022-10-16,Account Access,5.5,3,0
TKT702226,C101798,2025-12-18,Delivery Delay,24.8,2,0
TKT702227,C101798,2024-06-24,Return Request,8.0,1,0
TKT702228,C101799,2025-09-17,Product Defect,26.6,4,0
TKT702229,C101801,2025-09-19,Account Access,2.7,3,0
TKT702230,C101801,2026-03-28,Refund Request,4.8,2,0
TKT702231,C101804,2025-08-31,Refund Request,6.5,2,0
TKT702232,C101806,2025-10-09,Billing Issue,10.7,2,0
TKT702233,C101806,2024-08-03,General Inquiry,13.8,1,1
TKT702234,C101807,2022-07-20,Refund Request,31.1,1,0
TKT702235,C101808,2026-07-03,Technical Support,12.8,3,0
TKT702236,C101808,2026-03-10,Return Request,3.5,3,0
TKT702237,C101809,2026-07-06,Technical Support,18.0,2,0
TKT702238,C101809,2026-03-15,General Inquiry,19.2,1,0
TKT702239,C101809,2025-08-01,Account Access,21.5,1,0
TKT702240,C101815,2025-08-01,Delivery Delay,60.0,1,0
TKT702241,C101816,2023-09-28,Delivery Delay,4.3,3,0
TKT702242,C101816,2024-07-09,Billing Issue,2.2,4,0
TKT702243,C101818,2025-12-18,Billing Issue,5.7,3,0
TKT702244,C101821,2024-05-15,Delivery Delay,6.9,5,0
TKT702245,C101822,2025-12-17,Refund Request,12.7,3,0
TKT702246,C101823,2026-06-18,Account Access,12.7,2,1
TKT702247,C101824,2024-08-18,Billing Issue,46.9,2,0
TKT702248,C101824,2025-02-06,Billing Issue,33.4,2,0
TKT702249,C101825,2025-09-10,Refund Request,32.5,3,0
TKT702250,C101826,2026-04-05,Delivery Delay,4.1,1,0
TKT702251,C101827,2026-06-29,General Inquiry,9.9,2,0
TKT702252,C101827,2025-09-04,Account Access,12.2,2,0
TKT702253,C101827,2025-06-15,Refund Request,25.9,3,0
TKT702254,C101828,2026-05-20,Refund Request,17.2,2,0
TKT702255,C101829,2024-01-11,Billing Issue,16.7,3,0
TKT702256,C101829,2024-02-29,Refund Request,3.5,3,0
TKT702257,C101834,2024-01-05,Delivery Delay,24.0,3,0
TKT702258,C101835,2024-02-08,Billing Issue,7.4,2,0
TKT702259,C101835,2025-09-29,General Inquiry,8.3,3,0
TKT702260,C101836,2021-11-16,Delivery Delay,12.7,3,0
TKT702261,C101837,2026-01-03,Account Access,14.1,2,0
TKT702262,C101838,2026-01-02,Technical Support,15.0,1,0
TKT702263,C101839,2023-05-06,Return Request,26.2,1,1
TKT702264,C101840,2026-03-26,Return Request,10.0,2,0
TKT702265,C101841,2026-03-03,Technical Support,22.9,1,0
TKT702266,C101841,2024-04-02,Product Defect,6.8,4,0
TKT702267,C101844,2022-12-11,Return Request,5.4,5,0
TKT702268,C101845,2025-12-03,Product Defect,6.6,3,0
TKT702269,C101846,2026-06-23,Return Request,7.3,3,0
TKT702270,C101847,2022-04-07,Refund Request,5.3,1,0
TKT702271,C101847,2025-01-05,General Inquiry,32.5,3,1
TKT702272,C101847,2023-11-09,Product Defect,3.5,3,0
TKT702273,C101847,2022-11-16,General Inquiry,25.4,1,1
TKT702274,C101847,2022-03-21,Delivery Delay,7.8,1,0
TKT702275,C101848,2024-11-24,Billing Issue,33.6,1,0
TKT702276,C101848,2026-07-10,Technical Support,10.1,2,0
TKT702277,C101848,2025-08-20,Refund Request,20.0,1,1
TKT702278,C101849,2025-09-16,Billing Issue,7.3,3,0
TKT702279,C101849,2026-07-26,General Inquiry,26.6,3,0
TKT702280,C101850,2025-11-20,Return Request,8.8,4,0
TKT702281,C101851,2025-11-14,General Inquiry,9.8,3,0
TKT702282,C101854,2021-07-28,Refund Request,3.9,3,1
TKT702283,C101855,2022-07-28,Account Access,6.2,1,0
TKT702284,C101855,2023-07-19,Refund Request,7.8,1,0
TKT702285,C101856,2024-05-13,Product Defect,20.8,3,0
TKT702286,C101857,2025-10-12,General Inquiry,17.7,1,0
TKT702287,C101857,2025-04-11,Technical Support,53.8,1,0
TKT702288,C101858,2025-03-01,General Inquiry,10.5,2,1
TKT702289,C101858,2026-01-30,Technical Support,28.8,3,0
TKT702290,C101859,2023-06-08,Return Request,8.8,2,0
TKT702291,C101862,2026-06-08,Delivery Delay,14.6,3,0
TKT702292,C101862,2025-11-29,Delivery Delay,2.4,2,0
TKT702293,C101865,2025-10-17,Account Access,15.8,3,0
TKT702294,C101866,2026-04-30,Account Access,17.2,4,0
TKT702295,C101868,2026-06-18,Product Defect,15.3,4,0
TKT702296,C101869,2026-05-28,General Inquiry,7.2,2,0
TKT702297,C101869,2026-07-29,General Inquiry,54.7,3,1
TKT702298,C101870,2026-02-25,Return Request,4.4,4,0
TKT702299,C101870,2026-03-19,Refund Request,7.8,3,0
TKT702300,C101872,2024-12-15,Technical Support,10.8,1,0
TKT702301,C101872,2024-12-13,Refund Request,16.6,1,0
TKT702302,C101872,2025-04-01,Return Request,34.5,3,0
TKT702303,C101873,2026-06-29,Technical Support,4.7,3,0
TKT702304,C101875,2022-03-30,Delivery Delay,2.3,2,1
TKT702305,C101876,2026-07-27,Refund Request,7.6,2,0
TKT702306,C101876,2026-07-20,Return Request,8.5,1,0
TKT702307,C101877,2025-08-17,General Inquiry,9.9,3,0
TKT702308,C101877,2026-06-10,Return Request,3.0,2,0
TKT702309,C101878,2026-01-29,Refund Request,6.0,5,0
TKT702310,C101878,2026-02-11,Delivery Delay,4.2,4,0
TKT702311,C101880,2025-04-27,Return Request,0.9,3,0
TKT702312,C101881,2025-07-28,Account Access,33.3,1,0
TKT702313,C101881,2022-08-06,Billing Issue,11.5,1,0
TKT702314,C101881,2022-05-13,General Inquiry,14.2,2,0
TKT702315,C101881,2022-09-12,Return Request,2.4,3,0
TKT702316,C101882,2026-02-28,General Inquiry,1.3,4,0
TKT702317,C101884,2026-05-30,Billing Issue,5.6,3,0
TKT702318,C101885,2025-01-19,Account Access,16.9,1,1
TKT702319,C101885,2025-06-05,Billing Issue,29.6,1,1
TKT702320,C101885,2025-12-08,General Inquiry,48.0,1,0
TKT702321,C101888,2026-05-01,General Inquiry,2.1,2,0
TKT702322,C101888,2025-09-03,Billing Issue,7.9,1,0
TKT702323,C101890,2024-03-17,Account Access,4.8,2,1
TKT702324,C101890,2023-07-14,Product Defect,11.1,3,0
TKT702325,C101890,2025-03-09,Product Defect,3.1,1,0
TKT702326,C101891,2021-10-01,Account Access,35.6,2,0
TKT702327,C101892,2025-12-04,General Inquiry,26.6,1,0
TKT702328,C101893,2022-05-06,Billing Issue,30.4,1,0
TKT702329,C101893,2024-02-28,General Inquiry,22.7,3,0
TKT702330,C101895,2025-11-23,Return Request,5.2,5,0
TKT702331,C101897,2026-05-21,Refund Request,33.3,4,0
TKT702332,C101897,2026-06-02,Refund Request,4.7,4,0
TKT702333,C101898,2025-04-23,Product Defect,26.1,2,0
TKT702334,C101900,2025-03-30,Delivery Delay,13.6,3,0
TKT702335,C101901,2025-03-15,Billing Issue,16.7,4,0
TKT702336,C101902,2024-04-19,General Inquiry,12.7,1,0
TKT702337,C101902,2022-12-31,Return Request,10.4,1,0
TKT702338,C101902,2024-10-03,Refund Request,12.1,1,0
TKT702339,C101903,2022-01-05,General Inquiry,29.6,1,0
TKT702340,C101903,2025-03-22,Delivery Delay,63.7,1,1
TKT702341,C101903,2025-01-18,Delivery Delay,20.8,1,0
TKT702342,C101905,2025-06-29,Technical Support,25.8,2,0
TKT702343,C101905,2025-01-23,Billing Issue,19.3,2,0
TKT702344,C101905,2024-12-01,Billing Issue,13.3,4,0
TKT702345,C101905,2023-12-30,Account Access,12.8,2,0
TKT702346,C101906,2026-01-24,Account Access,10.6,1,0
TKT702347,C101906,2026-04-16,Billing Issue,7.9,2,0
TKT702348,C101907,2026-06-02,Return Request,1.7,2,0
TKT702349,C101908,2025-04-14,Account Access,28.3,2,0
TKT702350,C101908,2026-07-08,Refund Request,11.4,2,0
TKT702351,C101910,2023-02-12,Refund Request,15.4,1,0
TKT702352,C101912,2025-08-23,Account Access,15.2,1,0
TKT702353,C101912,2025-07-27,Technical Support,48.5,3,0
TKT702354,C101913,2025-05-17,Return Request,27.5,2,1
TKT702355,C101914,2024-06-07,Return Request,11.6,2,0
TKT702356,C101915,2025-01-27,Product Defect,11.9,4,0
TKT702357,C101915,2026-04-25,Return Request,4.6,2,0
TKT702358,C101916,2025-05-12,Billing Issue,18.6,1,0
TKT702359,C101916,2025-02-25,Delivery Delay,61.4,2,1
TKT702360,C101916,2024-12-19,Product Defect,7.2,1,1
TKT702361,C101920,2024-04-25,Delivery Delay,12.2,3,0
TKT702362,C101920,2024-03-02,Technical Support,5.1,3,0
TKT702363,C101921,2024-01-16,Billing Issue,14.7,2,0
TKT702364,C101922,2026-06-13,Account Access,5.6,4,0
TKT702365,C101925,2024-10-16,General Inquiry,20.2,4,0
TKT702366,C101926,2026-04-24,Refund Request,25.6,1,0
TKT702367,C101927,2026-04-16,General Inquiry,9.6,3,0
TKT702368,C101928,2023-02-28,Billing Issue,23.7,1,0
TKT702369,C101928,2023-07-25,General Inquiry,14.2,2,1
TKT702370,C101928,2024-02-21,Technical Support,22.2,2,0
TKT702371,C101928,2026-05-29,Delivery Delay,23.4,2,1
TKT702372,C101928,2024-05-21,Delivery Delay,5.8,1,0
TKT702373,C101928,2025-07-22,Product Defect,6.6,2,1
TKT702374,C101933,2026-01-01,General Inquiry,4.1,3,1
TKT702375,C101934,2025-11-26,Refund Request,3.3,5,0
TKT702376,C101937,2024-07-10,Billing Issue,12.4,2,1
TKT702377,C101937,2025-01-19,Account Access,9.7,2,0
TKT702378,C101937,2022-07-28,Return Request,32.3,3,0
TKT702379,C101937,2025-06-21,Refund Request,27.8,1,0
TKT702380,C101939,2024-04-27,Billing Issue,13.1,1,0
TKT702381,C101939,2024-03-07,Technical Support,6.3,3,0
TKT702382,C101939,2025-07-22,Technical Support,48.7,3,0
TKT702383,C101939,2026-05-10,Product Defect,12.4,2,0
TKT702384,C101940,2025-06-05,General Inquiry,11.4,3,0
TKT702385,C101941,2026-01-18,Technical Support,21.4,3,0
TKT702386,C101941,2024-11-29,Technical Support,17.2,3,0
TKT702387,C101941,2025-08-28,General Inquiry,10.2,3,0
TKT702388,C101949,2026-07-30,Return Request,9.2,1,0
TKT702389,C101950,2022-12-19,General Inquiry,6.0,3,0
TKT702390,C101951,2023-11-16,Return Request,13.2,4,0
TKT702391,C101952,2025-08-31,General Inquiry,15.1,2,0
TKT702392,C101954,2026-08-04,Delivery Delay,25.6,1,0
TKT702393,C101954,2026-08-09,Refund Request,15.2,1,0
TKT702394,C101954,2026-03-17,Delivery Delay,5.1,1,0
TKT702395,C101955,2025-07-26,Account Access,8.4,1,0
TKT702396,C101955,2026-07-24,General Inquiry,15.1,1,0
TKT702397,C101956,2026-06-03,Return Request,16.9,1,1
TKT702398,C101956,2026-04-29,Billing Issue,8.5,1,0
TKT702399,C101956,2026-08-07,Delivery Delay,19.5,1,0
TKT702400,C101960,2025-09-18,Return Request,10.2,3,0
TKT702401,C101961,2025-07-23,Delivery Delay,8.2,1,0
TKT702402,C101962,2026-05-10,General Inquiry,4.8,1,0
TKT702403,C101962,2023-10-21,General Inquiry,68.2,2,0
TKT702404,C101966,2022-11-12,General Inquiry,1.0,2,0
TKT702405,C101966,2025-07-28,General Inquiry,8.5,1,0
TKT702406,C101966,2022-06-19,Account Access,3.0,1,0
TKT702407,C101967,2025-03-22,Technical Support,10.5,1,0
TKT702408,C101967,2024-10-09,Refund Request,15.1,1,0
TKT702409,C101970,2026-08-07,Billing Issue,22.7,2,0
TKT702410,C101970,2026-07-21,Return Request,6.4,2,0
TKT702411,C101970,2026-07-29,Billing Issue,45.3,2,0
TKT702412,C101971,2023-07-13,Refund Request,14.6,1,0
TKT702413,C101972,2026-04-12,Delivery Delay,4.7,4,0
TKT702414,C101972,2025-11-14,Delivery Delay,5.7,2,0
TKT702415,C101974,2024-01-31,General Inquiry,2.1,1,0
TKT702416,C101975,2025-04-07,Delivery Delay,5.6,3,0
TKT702417,C101976,2025-10-01,Refund Request,11.7,4,0
TKT702418,C101977,2026-04-28,General Inquiry,2.9,1,0
TKT702419,C101977,2026-04-22,Product Defect,17.0,3,0
TKT702420,C101978,2026-07-11,General Inquiry,0.8,4,0
TKT702421,C101982,2026-02-15,Billing Issue,3.3,3,0
TKT702422,C101982,2026-07-11,Refund Request,4.5,5,0
TKT702423,C101982,2026-03-20,Return Request,3.5,3,0
TKT702424,C101982,2026-01-10,Product Defect,10.1,4,0
TKT702425,C101984,2026-07-01,Product Defect,28.1,1,0
TKT702426,C101985,2026-01-22,Technical Support,5.3,4,0
TKT702427,C101985,2025-09-23,Refund Request,13.5,2,0
TKT702428,C101989,2024-04-23,Account Access,18.0,4,0
TKT702429,C101989,2024-07-19,Account Access,6.8,3,0
TKT702430,C101990,2026-07-26,Account Access,1.4,3,0
TKT702431,C101991,2024-12-18,Return Request,12.9,4,0
TKT702432,C101992,2026-07-11,Return Request,1.8,2,0
TKT702433,C101992,2026-08-05,Refund Request,17.6,1,0
TKT702434,C101993,2024-08-21,Billing Issue,17.0,3,0
TKT702435,C101993,2024-03-27,Delivery Delay,26.3,3,0
TKT702436,C101994,2026-07-28,Billing Issue,4.5,2,0
TKT702437,C101994,2026-07-25,Account Access,11.3,2,0
TKT702438,C101994,2026-07-11,Delivery Delay,8.8,2,0
TKT702439,C101995,2023-11-13,Delivery Delay,6.9,5,0
TKT702440,C101996,2026-06-17,Refund Request,8.8,1,0
TKT702441,C101996,2022-12-18,Technical Support,29.7,1,0
TKT702442,C102001,2024-07-12,Billing Issue,10.7,2,0
TKT702443,C102001,2023-04-19,Product Defect,11.0,3,0
TKT702444,C102001,2024-08-06,Return Request,2.9,2,1
TKT702445,C102001,2026-05-14,Delivery Delay,46.4,1,0
TKT702446,C102002,2021-08-18,Product Defect,4.0,2,1
TKT702447,C102004,2025-12-07,Delivery Delay,25.4,3,0
TKT702448,C102005,2024-03-02,Account Access,41.3,4,0
TKT702449,C102005,2024-03-18,Return Request,31.5,3,0
TKT702450,C102005,2025-12-11,Delivery Delay,18.8,3,0
TKT702451,C102006,2024-12-11,Product Defect,10.9,2,0
TKT702452,C102006,2024-08-02,Billing Issue,35.0,1,0
TKT702453,C102008,2025-07-01,Delivery Delay,26.1,2,0
TKT702454,C102009,2026-02-17,Product Defect,7.4,4,0
TKT702455,C102011,2025-11-11,Billing Issue,8.8,3,0
TKT702456,C102014,2025-10-09,Account Access,11.1,2,0
TKT702457,C102014,2024-10-12,Billing Issue,1.5,3,0
TKT702458,C102015,2023-03-26,Billing Issue,9.8,1,0
TKT702459,C102015,2025-12-22,Delivery Delay,29.0,2,0
TKT702460,C102017,2026-05-25,Technical Support,23.9,2,0
TKT702461,C102017,2026-02-25,General Inquiry,1.1,2,0
TKT702462,C102017,2025-07-12,Refund Request,14.4,1,0
TKT702463,C102017,2025-08-02,Technical Support,10.0,2,0
TKT702464,C102019,2026-08-06,Billing Issue,9.4,2,0
TKT702465,C102020,2026-03-23,Delivery Delay,11.7,3,0
TKT702466,C102020,2024-06-24,Product Defect,6.5,2,0
TKT702467,C102021,2026-01-12,Delivery Delay,12.9,4,0
TKT702468,C102022,2022-12-09,Return Request,3.6,1,0
TKT702469,C102022,2023-09-28,Technical Support,2.4,1,1
TKT702470,C102023,2024-08-03,Technical Support,4.8,4,0
TKT702471,C102024,2023-09-13,Technical Support,4.8,3,0
TKT702472,C102025,2026-01-21,Delivery Delay,8.9,2,0
TKT702473,C102025,2025-10-06,Return Request,13.0,2,0
TKT702474,C102028,2023-08-06,General Inquiry,2.9,4,0
TKT702475,C102028,2023-12-19,Account Access,3.4,3,0
TKT702476,C102029,2023-08-28,Product Defect,16.1,3,0
TKT702477,C102029,2025-07-12,Account Access,3.0,1,0
TKT702478,C102029,2025-05-06,Technical Support,5.2,1,0
TKT702479,C102029,2026-03-15,Billing Issue,75.1,2,0
TKT702480,C102029,2025-12-14,Refund Request,19.2,1,0
TKT702481,C102030,2025-09-21,Billing Issue,34.0,2,0
TKT702482,C102030,2024-10-26,Technical Support,4.1,3,0
TKT702483,C102032,2024-08-30,Account Access,21.7,2,0
TKT702484,C102032,2025-11-28,Billing Issue,11.0,2,0
TKT702485,C102033,2024-06-09,Billing Issue,6.5,3,0
TKT702486,C102034,2026-05-16,Product Defect,3.6,2,0
TKT702487,C102034,2025-12-28,Account Access,20.5,1,0
TKT702488,C102034,2025-11-11,Account Access,18.6,3,0
TKT702489,C102035,2024-12-02,Billing Issue,13.9,3,0
TKT702490,C102037,2026-07-17,Account Access,4.4,1,0
TKT702491,C102037,2026-06-28,Account Access,9.7,1,0
TKT702492,C102039,2025-04-26,Billing Issue,4.1,1,0
TKT702493,C102041,2024-03-03,Billing Issue,16.6,1,0
TKT702494,C102041,2026-04-27,Return Request,27.0,2,0
