session_id,customer_id,session_date,pages_viewed,time_on_site_min,device,added_to_cart,traffic_source
WEB918787,C101481,2025-04-24,8,15.1,Mobile,0,Paid Search
WEB918788,C101481,2026-06-03,11,8.9,Desktop,0,Organic Search
WEB918789,C101481,2024-06-27,11,6.8,Mobile,0,Organic Search
WEB918790,C101481,2024-05-24,9,10.2,Mobile,0,Paid Search
WEB918791,C101481,2025-04-13,7,6.6,Mobile,0,Organic Search
WEB918792,C101481,2025-03-07,11,11.3,Desktop,0,Social
WEB918793,C101481,2026-01-10,10,20.5,Mobile,0,Email
WEB918794,C101481,2023-11-04,9,8.2,Mobile,0,Organic Search
WEB918795,C101481,2026-05-08,8,9.7,Desktop,0,Organic Search
WEB918796,C101481,2024-10-31,9,13.8,Mobile,0,Email
WEB918797,C101481,2024-04-14,6,7.1,Mobile,0,Email
WEB918798,C101481,2026-01-06,7,10.7,Mobile,0,Paid Search
WEB918799,C101481,2024-05-01,8,6.8,Desktop,0,Paid Search
WEB918800,C101481,2024-05-05,8,5.2,Desktop,0,Direct
WEB918801,C101481,2024-01-31,8,5.4,Tablet,0,Social
WEB918802,C101481,2024-09-20,8,6.1,Mobile,0,Organic Search
WEB918803,C101482,2025-01-03,6,6.2,Desktop,0,Social
WEB918804,C101482,2025-08-19,5,3.9,Mobile,0,Direct
WEB918805,C101482,2025-01-09,7,4.8,Mobile,0,Paid Search
WEB918806,C101482,2025-07-29,4,2.3,Mobile,0,Social
WEB918807,C101483,2023-04-24,7,6.2,Mobile,0,Paid Search
WEB918808,C101483,2024-08-01,7,7.4,Mobile,0,Social
WEB918809,C101483,2023-11-19,4,7.2,Desktop,0,Organic Search
WEB918810,C101483,2022-10-19,2,13.8,Mobile,0,Direct
WEB918811,C101483,2024-07-26,6,6.0,Mobile,0,Organic Search
WEB918812,C101483,2022-05-20,7,5.5,Mobile,1,Organic Search
WEB918813,C101483,2024-05-17,2,4.9,Desktop,0,Direct
WEB918814,C101483,2023-03-29,9,9.1,Desktop,0,Paid Search
WEB918815,C101483,2025-09-07,7,5.6,Desktop,0,Organic Search
WEB918816,C101483,2022-08-24,6,11.9,Mobile,0,Paid Search
WEB918817,C101483,2022-06-09,3,7.3,Mobile,0,Paid Search
WEB918818,C101483,2024-12-07,12,7.4,Desktop,0,Paid Search
WEB918819,C101483,2025-12-08,6,5.5,Mobile,0,Paid Search
WEB918820,C101483,2025-06-13,6,4.7,Desktop,0,Organic Search
WEB918821,C101484,2023-11-19,7,5.8,Desktop,0,Direct
WEB918822,C101484,2024-01-17,4,3.6,Tablet,0,Direct
WEB918823,C101484,2025-11-18,4,12.7,Mobile,0,Organic Search
WEB918824,C101484,2026-07-07,10,11.4,Mobile,0,Organic Search
WEB918825,C101484,2024-03-15,8,6.3,Mobile,0,Paid Search
WEB918826,C101484,2025-05-02,6,4.5,Mobile,0,Paid Search
WEB918827,C101484,2025-06-24,8,4.8,Desktop,0,Social
WEB918828,C101484,2025-07-19,9,8.6,Tablet,0,Social
WEB918829,C101484,2024-11-08,6,6.0,Mobile,1,Direct
WEB918830,C101484,2024-02-13,5,4.0,Desktop,0,Direct
WEB918831,C101484,2026-06-12,11,6.5,Mobile,0,Email
WEB918832,C101485,2021-09-11,9,8.8,Desktop,0,Direct
WEB918833,C101485,2022-08-07,9,7.5,Mobile,1,Social
WEB918834,C101485,2024-06-30,12,8.9,Mobile,0,Direct
WEB918835,C101485,2021-08-22,11,6.9,Mobile,0,Paid Search
WEB918836,C101485,2022-03-25,4,5.4,Desktop,0,Paid Search
WEB918837,C101485,2021-06-17,8,4.7,Mobile,0,Organic Search
WEB918838,C101485,2024-06-27,14,11.0,Mobile,0,Organic Search
WEB918839,C101485,2021-12-06,9,7.8,Desktop,0,Direct
WEB918840,C101485,2025-08-18,10,9.1,Mobile,0,Social
WEB918841,C101485,2022-07-08,10,6.1,Mobile,0,Paid Search
WEB918842,C101485,2025-06-18,14,15.8,Mobile,0,Direct
WEB918843,C101485,2024-05-15,8,9.5,Mobile,0,Direct
WEB918844,C101485,2026-01-04,14,11.3,Mobile,0,Email
WEB918845,C101485,2021-11-03,12,9.8,Tablet,0,Organic Search
WEB918846,C101485,2021-05-12,14,8.9,Desktop,0,Direct
WEB918847,C101486,2025-03-04,9,10.3,Mobile,0,Organic Search
WEB918848,C101486,2025-09-17,4,2.7,Mobile,0,Social
WEB918849,C101486,2023-11-23,11,6.0,Mobile,0,Organic Search
WEB918850,C101486,2024-05-28,8,6.2,Mobile,1,Paid Search
WEB918851,C101486,2025-11-29,3,2.3,Desktop,1,Paid Search
WEB918852,C101486,2023-12-03,7,7.0,Desktop,0,Social
WEB918853,C101486,2025-02-17,10,14.4,Desktop,0,Paid Search
WEB918854,C101486,2024-04-17,13,7.9,Desktop,0,Email
WEB918855,C101486,2024-04-13,7,6.1,Mobile,0,Organic Search
WEB918856,C101486,2025-08-15,8,5.2,Mobile,0,Direct
WEB918857,C101486,2024-01-18,4,4.2,Desktop,0,Organic Search
WEB918858,C101486,2026-01-25,5,2.9,Mobile,0,Email
WEB918859,C101486,2026-02-28,6,8.0,Mobile,0,Direct
WEB918860,C101486,2024-11-23,3,7.5,Mobile,0,Organic Search
WEB918861,C101486,2024-04-04,10,9.6,Desktop,0,Paid Search
WEB918862,C101486,2023-11-22,10,8.3,Mobile,0,Paid Search
WEB918863,C101486,2025-12-13,6,4.9,Desktop,0,Direct
WEB918864,C101486,2025-07-27,9,7.2,Desktop,0,Organic Search
WEB918865,C101486,2025-05-10,11,6.1,Desktop,1,Email
WEB918866,C101486,2025-08-27,8,5.3,Mobile,0,Social
WEB918867,C101487,2024-02-18,3,7.0,Desktop,1,Paid Search
WEB918868,C101487,2023-03-10,10,6.2,Desktop,0,Direct
WEB918869,C101487,2022-05-01,10,10.1,Tablet,0,Email
WEB918870,C101487,2023-08-25,11,7.2,Mobile,0,Email
WEB918871,C101487,2022-11-28,9,13.3,Mobile,0,Social
WEB918872,C101487,2024-06-24,8,6.6,Desktop,0,Social
WEB918873,C101487,2026-07-16,2,5.1,Mobile,0,Paid Search
WEB918874,C101487,2024-10-10,16,14.1,Mobile,0,Direct
WEB918875,C101487,2022-06-10,6,6.6,Mobile,0,Organic Search
WEB918876,C101487,2026-01-16,10,12.2,Mobile,0,Social
WEB918877,C101487,2024-11-17,6,7.0,Mobile,0,Paid Search
WEB918878,C101487,2023-10-21,10,9.8,Mobile,0,Organic Search
WEB918879,C101487,2023-08-18,5,5.9,Desktop,0,Organic Search
WEB918880,C101487,2026-03-20,8,6.8,Mobile,1,Direct
WEB918881,C101487,2023-10-29,7,6.9,Desktop,0,Paid Search
WEB918882,C101487,2024-11-02,9,10.6,Mobile,0,Organic Search
WEB918883,C101487,2024-09-29,4,7.7,Mobile,0,Email
WEB918884,C101487,2024-11-17,8,12.8,Mobile,1,Email
WEB918885,C101487,2024-10-01,7,5.2,Mobile,0,Organic Search
WEB918886,C101487,2023-12-22,7,13.0,Mobile,0,Direct
WEB918887,C101487,2023-08-16,6,6.7,Mobile,0,Direct
WEB918888,C101488,2025-10-31,6,5.2,Mobile,0,Direct
WEB918889,C101488,2025-01-05,5,6.4,Mobile,0,Email
WEB918890,C101488,2025-05-17,9,6.3,Mobile,0,Organic Search
WEB918891,C101488,2026-07-09,4,3.3,Mobile,0,Social
WEB918892,C101488,2025-09-12,7,5.1,Desktop,0,Organic Search
WEB918893,C101488,2025-06-18,7,11.1,Desktop,0,Social
WEB918894,C101488,2025-01-26,5,9.5,Mobile,0,Direct
WEB918895,C101488,2025-05-24,9,11.8,Mobile,0,Direct
WEB918896,C101488,2025-08-11,6,10.7,Mobile,0,Email
WEB918897,C101488,2025-11-27,4,14.7,Mobile,0,Email
WEB918898,C101488,2025-01-21,4,5.2,Desktop,0,Organic Search
WEB918899,C101488,2025-10-07,10,11.2,Mobile,0,Direct
WEB918900,C101488,2026-08-02,10,7.3,Desktop,0,Direct
WEB918901,C101489,2024-06-19,9,7.0,Mobile,0,Paid Search
WEB918902,C101489,2023-10-27,11,6.9,Desktop,0,Social
WEB918903,C101489,2024-05-13,10,9.9,Mobile,0,Organic Search
WEB918904,C101489,2024-11-19,3,4.7,Mobile,0,Social
WEB918905,C101489,2026-04-24,6,5.5,Mobile,0,Direct
WEB918906,C101489,2023-10-20,9,10.5,Mobile,0,Direct
WEB918907,C101489,2024-11-12,8,5.4,Mobile,0,Paid Search
WEB918908,C101489,2025-10-01,7,6.4,Mobile,0,Organic Search
WEB918909,C101489,2024-06-12,5,4.8,Desktop,0,Paid Search
WEB918910,C101489,2023-10-08,10,7.0,Desktop,0,Social
WEB918911,C101489,2025-11-15,7,5.6,Mobile,0,Direct
WEB918912,C101489,2026-02-04,8,5.7,Mobile,0,Direct
WEB918913,C101489,2026-06-17,7,6.4,Mobile,1,Organic Search
WEB918914,C101489,2023-11-19,5,8.8,Mobile,0,Email
WEB918915,C101489,2026-03-12,10,11.7,Desktop,0,Paid Search
WEB918916,C101489,2025-09-24,6,6.8,Desktop,0,Paid Search
WEB918917,C101489,2025-06-15,10,8.2,Desktop,0,Social
WEB918918,C101489,2023-10-01,8,12.5,Tablet,0,Paid Search
WEB918919,C101489,2026-07-18,9,6.0,Desktop,0,Social
WEB918920,C101490,2026-01-15,5,7.1,Mobile,0,Paid Search
WEB918921,C101490,2026-02-28,7,5.0,Mobile,0,Organic Search
WEB918922,C101490,2025-07-07,9,4.8,Mobile,0,Organic Search
WEB918923,C101490,2026-05-03,8,7.5,Mobile,0,Social
WEB918924,C101490,2025-11-19,9,7.9,Desktop,0,Organic Search
WEB918925,C101490,2025-09-26,12,7.9,Desktop,1,Paid Search
WEB918926,C101490,2026-02-18,11,9.6,Mobile,0,Social
WEB918927,C101490,2026-04-23,12,10.3,Mobile,0,Direct
WEB918928,C101490,2026-06-01,9,12.8,Mobile,0,Direct
WEB918929,C101490,2026-04-04,7,6.8,Mobile,0,Direct
WEB918930,C101490,2025-07-30,7,8.5,Tablet,0,Email
WEB918931,C101490,2025-10-06,6,23.4,Mobile,0,Paid Search
WEB918932,C101490,2026-04-09,6,6.3,Mobile,0,Organic Search
WEB918933,C101491,2025-10-15,4,8.6,Desktop,1,Email
WEB918934,C101491,2026-04-05,2,7.2,Desktop,1,Paid Search
WEB918935,C101491,2026-04-06,2,1.4,Tablet,0,Paid Search
WEB918936,C101491,2026-02-14,5,4.9,Mobile,0,Direct
WEB918937,C101491,2026-07-14,3,4.0,Mobile,0,Paid Search
WEB918938,C101491,2026-06-09,6,5.0,Mobile,0,Organic Search
WEB918939,C101491,2026-03-20,8,8.3,Desktop,1,Organic Search
WEB918940,C101491,2026-01-06,11,8.1,Mobile,0,Direct
WEB918941,C101491,2026-05-17,6,7.4,Mobile,1,Direct
WEB918942,C101492,2026-04-26,7,4.2,Tablet,0,Direct
WEB918943,C101492,2024-09-14,9,14.8,Desktop,0,Direct
WEB918944,C101492,2025-09-30,4,4.5,Desktop,0,Organic Search
WEB918945,C101492,2025-02-25,10,6.1,Desktop,0,Direct
WEB918946,C101492,2025-03-24,12,7.4,Mobile,0,Social
WEB918947,C101492,2023-01-05,8,7.9,Tablet,0,Organic Search
WEB918948,C101492,2025-10-03,6,9.3,Mobile,0,Social
WEB918949,C101492,2023-03-08,8,12.4,Mobile,0,Direct
WEB918950,C101492,2024-02-22,3,4.4,Mobile,0,Direct
WEB918951,C101492,2023-09-04,4,3.0,Mobile,0,Organic Search
WEB918952,C101492,2025-12-25,1,4.7,Mobile,0,Organic Search
WEB918953,C101493,2021-08-23,10,15.4,Mobile,1,Paid Search
WEB918954,C101493,2022-03-25,12,8.6,Mobile,0,Paid Search
WEB918955,C101493,2025-11-02,6,4.6,Tablet,0,Organic Search
WEB918956,C101493,2024-07-10,2,3.2,Desktop,0,Organic Search
WEB918957,C101493,2024-03-01,7,3.9,Desktop,0,Social
WEB918958,C101493,2023-08-23,12,6.6,Desktop,0,Direct
WEB918959,C101493,2025-02-19,11,7.9,Mobile,0,Paid Search
WEB918960,C101493,2026-02-23,12,9.4,Desktop,0,Organic Search
WEB918961,C101493,2025-11-26,11,14.6,Mobile,0,Organic Search
WEB918962,C101493,2021-07-23,6,3.7,Desktop,0,Paid Search
WEB918963,C101493,2025-01-05,11,7.0,Desktop,1,Organic Search
WEB918964,C101493,2025-04-12,14,11.1,Mobile,0,Direct
WEB918965,C101493,2023-04-21,8,7.2,Mobile,0,Email
WEB918966,C101493,2024-08-27,9,7.6,Mobile,0,Paid Search
WEB918967,C101493,2026-07-17,6,5.7,Desktop,0,Direct
WEB918968,C101493,2024-09-24,6,7.7,Mobile,0,Email
WEB918969,C101493,2026-02-04,7,4.5,Desktop,0,Social
WEB918970,C101494,2025-05-15,5,6.6,Desktop,0,Organic Search
WEB918971,C101494,2024-10-01,6,5.9,Mobile,0,Social
WEB918972,C101494,2023-04-21,3,8.2,Mobile,0,Organic Search
WEB918973,C101494,2025-06-23,6,6.1,Mobile,0,Organic Search
WEB918974,C101495,2025-12-25,7,4.2,Mobile,0,Direct
WEB918975,C101495,2025-05-20,8,12.3,Desktop,0,Organic Search
WEB918976,C101495,2025-03-26,6,6.9,Mobile,0,Direct
WEB918977,C101495,2025-05-25,6,4.3,Mobile,0,Paid Search
WEB918978,C101495,2024-11-14,6,10.4,Desktop,0,Organic Search
WEB918979,C101495,2024-09-04,9,11.1,Mobile,0,Social
WEB918980,C101495,2025-05-18,3,2.3,Mobile,0,Direct
WEB918981,C101495,2026-07-24,4,4.0,Desktop,0,Paid Search
WEB918982,C101495,2024-08-01,4,9.4,Mobile,0,Direct
WEB918983,C101495,2026-04-22,5,9.1,Mobile,0,Social
WEB918984,C101495,2025-09-02,5,6.5,Tablet,0,Email
WEB918985,C101496,2025-09-19,10,5.7,Mobile,0,Email
WEB918986,C101496,2024-09-08,9,9.6,Desktop,0,Organic Search
WEB918987,C101496,2025-12-12,12,7.0,Mobile,0,Paid Search
WEB918988,C101496,2025-12-16,6,4.2,Mobile,0,Direct
WEB918989,C101496,2025-01-02,10,6.6,Tablet,0,Direct
WEB918990,C101496,2025-06-04,8,4.8,Mobile,0,Email
WEB918991,C101496,2025-01-22,13,8.7,Mobile,0,Direct
WEB918992,C101496,2026-07-28,7,6.1,Mobile,0,Direct
WEB918993,C101496,2026-02-11,6,5.1,Mobile,1,Paid Search
WEB918994,C101496,2024-07-21,9,6.2,Desktop,0,Email
WEB918995,C101496,2026-06-03,12,8.8,Desktop,0,Direct
WEB918996,C101496,2024-04-04,6,5.7,Tablet,0,Organic Search
WEB918997,C101496,2026-02-17,6,5.3,Desktop,0,Direct
WEB918998,C101496,2023-05-21,9,6.4,Mobile,0,Paid Search
WEB918999,C101496,2026-05-27,14,7.7,Desktop,0,Social
WEB919000,C101496,2023-12-20,5,12.3,Desktop,0,Organic Search
WEB919001,C101496,2026-03-04,11,10.9,Mobile,0,Direct
WEB919002,C101496,2026-01-16,7,5.1,Mobile,0,Social
WEB919003,C101496,2026-06-02,7,6.0,Mobile,0,Paid Search
WEB919004,C101496,2023-12-05,7,5.7,Mobile,1,Direct
WEB919005,C101496,2026-06-19,10,14.7,Desktop,0,Organic Search
WEB919006,C101496,2023-10-14,12,7.0,Mobile,0,Direct
WEB919007,C101496,2024-10-03,9,14.9,Mobile,0,Direct
WEB919008,C101496,2026-05-21,7,11.8,Desktop,0,Paid Search
WEB919009,C101496,2026-08-09,7,8.0,Mobile,0,Direct
WEB919010,C101496,2025-08-21,8,14.4,Mobile,0,Paid Search
WEB919011,C101496,2024-12-17,10,6.6,Desktop,0,Organic Search
WEB919012,C101497,2025-02-11,13,7.4,Desktop,0,Direct
WEB919013,C101497,2025-10-10,12,13.3,Mobile,0,Direct
WEB919014,C101497,2025-06-06,9,8.8,Mobile,0,Organic Search
WEB919015,C101497,2025-08-26,5,6.5,Mobile,0,Social
WEB919016,C101497,2025-11-30,7,5.8,Desktop,0,Organic Search
WEB919017,C101497,2025-01-31,12,13.1,Tablet,0,Organic Search
WEB919018,C101497,2025-05-20,10,8.7,Desktop,0,Direct
WEB919019,C101497,2026-03-15,8,6.7,Tablet,0,Social
WEB919020,C101497,2025-03-06,10,11.2,Mobile,0,Paid Search
WEB919021,C101497,2025-07-14,13,7.8,Tablet,0,Social
WEB919022,C101497,2025-12-01,12,7.3,Mobile,0,Direct
WEB919023,C101497,2026-03-28,10,8.0,Mobile,1,Organic Search
WEB919024,C101497,2025-06-27,9,16.3,Mobile,0,Paid Search
WEB919025,C101497,2025-10-08,13,14.4,Desktop,0,Social
WEB919026,C101497,2025-09-04,9,6.8,Mobile,0,Organic Search
WEB919027,C101497,2026-04-05,9,8.8,Mobile,0,Organic Search
WEB919028,C101497,2025-11-08,9,11.3,Mobile,0,Paid Search
WEB919029,C101497,2025-09-03,7,7.9,Desktop,0,Organic Search
WEB919030,C101498,2023-04-05,13,7.1,Tablet,0,Social
WEB919031,C101498,2023-09-15,10,10.4,Mobile,1,Email
WEB919032,C101498,2025-10-07,6,9.7,Desktop,0,Organic Search
WEB919033,C101498,2024-11-24,15,15.2,Mobile,0,Direct
WEB919034,C101498,2025-05-01,6,9.2,Mobile,0,Email
WEB919035,C101498,2023-10-21,9,12.2,Mobile,0,Direct
WEB919036,C101498,2026-01-28,7,4.3,Tablet,0,Organic Search
WEB919037,C101498,2026-04-14,9,11.4,Mobile,0,Email
WEB919038,C101498,2025-03-07,14,10.7,Mobile,0,Organic Search
WEB919039,C101498,2025-06-12,6,5.6,Desktop,0,Social
WEB919040,C101498,2023-04-03,8,4.9,Mobile,0,Organic Search
WEB919041,C101498,2023-11-27,10,6.9,Mobile,0,Organic Search
WEB919042,C101498,2023-08-21,7,6.0,Mobile,0,Paid Search
WEB919043,C101499,2025-12-24,7,4.2,Desktop,0,Social
WEB919044,C101499,2025-08-06,9,6.0,Tablet,0,Direct
WEB919045,C101499,2022-02-25,5,10.9,Mobile,0,Organic Search
WEB919046,C101499,2023-10-11,8,6.7,Desktop,1,Organic Search
WEB919047,C101499,2025-07-21,10,7.0,Mobile,0,Email
WEB919048,C101499,2025-05-02,13,11.0,Mobile,0,Organic Search
WEB919049,C101499,2025-12-15,6,9.4,Mobile,0,Email
WEB919050,C101499,2026-05-29,10,6.3,Mobile,0,Email
WEB919051,C101499,2026-01-13,8,6.3,Mobile,1,Organic Search
WEB919052,C101499,2024-09-30,10,15.7,Mobile,0,Organic Search
WEB919053,C101499,2023-12-17,11,17.9,Mobile,0,Organic Search
WEB919054,C101499,2026-04-03,3,4.3,Mobile,0,Paid Search
WEB919055,C101500,2023-01-14,6,4.5,Desktop,0,Paid Search
WEB919056,C101500,2023-01-23,8,7.2,Mobile,0,Email
WEB919057,C101500,2026-06-08,3,7.7,Mobile,0,Direct
WEB919058,C101500,2022-10-03,3,4.4,Mobile,0,Paid Search
WEB919059,C101500,2022-12-03,8,6.8,Mobile,0,Paid Search
WEB919060,C101500,2024-12-18,4,9.6,Mobile,0,Organic Search
WEB919061,C101500,2025-11-23,7,4.9,Mobile,0,Email
WEB919062,C101500,2022-12-03,6,3.7,Desktop,0,Organic Search
WEB919063,C101501,2025-12-08,9,10.0,Mobile,0,Email
WEB919064,C101501,2026-02-26,11,5.6,Desktop,0,Organic Search
WEB919065,C101501,2026-03-29,9,4.9,Desktop,0,Direct
WEB919066,C101501,2025-12-11,8,8.3,Desktop,0,Social
WEB919067,C101501,2026-01-30,8,8.6,Desktop,0,Email
WEB919068,C101501,2026-01-17,5,7.7,Desktop,0,Organic Search
WEB919069,C101501,2025-09-05,7,10.7,Tablet,0,Social
WEB919070,C101501,2025-06-09,10,9.2,Desktop,0,Email
WEB919071,C101501,2026-06-04,6,10.5,Mobile,1,Social
WEB919072,C101501,2026-06-15,9,5.6,Mobile,0,Paid Search
WEB919073,C101501,2025-11-09,7,7.0,Desktop,0,Paid Search
WEB919074,C101501,2025-07-27,7,9.5,Desktop,0,Social
WEB919075,C101501,2026-02-09,9,9.1,Desktop,0,Social
WEB919076,C101501,2025-09-21,7,7.2,Desktop,0,Social
WEB919077,C101501,2026-01-16,8,25.7,Desktop,0,Social
WEB919078,C101501,2026-06-08,11,16.6,Mobile,0,Email
WEB919079,C101502,2026-07-16,2,7.3,Mobile,0,Direct
WEB919080,C101502,2026-07-25,6,4.9,Mobile,0,Paid Search
WEB919081,C101502,2026-07-11,5,6.8,Desktop,0,Direct
WEB919082,C101502,2026-07-14,6,7.6,Mobile,0,Social
WEB919083,C101502,2026-07-22,7,6.5,Desktop,0,Organic Search
WEB919084,C101502,2026-07-04,8,13.9,Tablet,1,Direct
WEB919085,C101502,2026-08-07,3,3.4,Desktop,0,Direct
WEB919086,C101503,2026-06-19,7,4.0,Mobile,0,Direct
WEB919087,C101503,2025-10-03,9,5.5,Mobile,0,Direct
WEB919088,C101503,2026-02-09,8,8.7,Mobile,0,Direct
WEB919089,C101503,2026-06-09,8,10.0,Mobile,0,Social
WEB919090,C101503,2025-11-16,5,6.1,Mobile,1,Organic Search
WEB919091,C101503,2026-01-19,11,8.0,Tablet,0,Organic Search
WEB919092,C101503,2026-05-13,3,3.1,Mobile,0,Social
WEB919093,C101503,2026-06-27,12,12.6,Desktop,0,Direct
WEB919094,C101503,2026-02-03,13,11.4,Desktop,0,Organic Search
WEB919095,C101503,2026-05-10,4,4.0,Mobile,0,Direct
WEB919096,C101503,2025-09-16,8,5.5,Desktop,0,Organic Search
WEB919097,C101503,2026-02-04,10,8.8,Mobile,0,Paid Search
WEB919098,C101503,2026-06-14,11,6.3,Desktop,0,Direct
WEB919099,C101503,2025-07-30,7,6.6,Desktop,0,Direct
WEB919100,C101503,2025-12-03,11,5.8,Mobile,0,Social
WEB919101,C101503,2025-09-15,7,7.7,Mobile,0,Direct
WEB919102,C101503,2025-08-21,9,7.6,Mobile,0,Social
WEB919103,C101503,2026-03-10,8,5.2,Mobile,0,Email
WEB919104,C101503,2025-09-04,5,7.2,Desktop,0,Social
WEB919105,C101503,2025-10-15,7,9.2,Desktop,0,Direct
WEB919106,C101503,2026-06-06,9,5.1,Tablet,0,Social
WEB919107,C101503,2026-02-08,4,7.0,Mobile,0,Social
WEB919108,C101504,2025-09-30,3,8.0,Desktop,1,Social
WEB919109,C101504,2026-07-30,5,11.3,Mobile,1,Paid Search
WEB919110,C101504,2026-03-19,8,5.0,Mobile,0,Social
WEB919111,C101504,2026-06-27,4,3.0,Mobile,0,Paid Search
WEB919112,C101504,2025-12-08,8,6.1,Mobile,0,Paid Search
WEB919113,C101504,2025-10-02,7,9.1,Desktop,0,Organic Search
WEB919114,C101504,2026-05-06,9,6.7,Mobile,0,Paid Search
WEB919115,C101504,2026-05-21,8,7.3,Desktop,0,Paid Search
WEB919116,C101504,2026-01-17,7,10.7,Tablet,0,Organic Search
WEB919117,C101504,2026-05-15,4,3.9,Tablet,0,Email
WEB919118,C101504,2026-04-10,5,12.2,Mobile,0,Paid Search
WEB919119,C101504,2026-07-19,10,7.0,Tablet,0,Organic Search
WEB919120,C101505,2025-09-28,10,7.6,Mobile,0,Social
WEB919121,C101505,2026-03-24,6,3.8,Mobile,0,Direct
WEB919122,C101505,2025-03-14,9,19.8,Desktop,0,Social
WEB919123,C101505,2025-11-05,10,6.4,Mobile,0,Paid Search
WEB919124,C101505,2024-10-11,8,8.0,Mobile,0,Social
WEB919125,C101505,2025-09-04,9,9.1,Desktop,0,Direct
WEB919126,C101505,2026-02-21,7,5.5,Mobile,1,Organic Search
WEB919127,C101505,2024-07-17,7,7.1,Mobile,0,Paid Search
WEB919128,C101505,2025-12-14,9,12.4,Desktop,0,Social
WEB919129,C101505,2026-02-06,8,12.0,Mobile,0,Social
WEB919130,C101505,2024-06-13,5,6.1,Mobile,0,Paid Search
WEB919131,C101505,2026-06-12,14,12.7,Mobile,0,Organic Search
WEB919132,C101505,2024-08-29,11,9.4,Desktop,0,Paid Search
WEB919133,C101505,2025-08-07,15,10.0,Mobile,0,Organic Search
WEB919134,C101505,2024-10-20,11,7.2,Desktop,0,Organic Search
WEB919135,C101505,2026-07-27,8,6.9,Desktop,0,Paid Search
WEB919136,C101505,2024-01-24,6,4.4,Desktop,0,Email
WEB919137,C101505,2024-12-30,7,21.1,Mobile,0,Paid Search
WEB919138,C101505,2026-07-04,10,7.9,Desktop,0,Paid Search
WEB919139,C101505,2024-05-07,12,9.0,Desktop,1,Organic Search
WEB919140,C101505,2025-10-07,10,8.4,Desktop,0,Organic Search
WEB919141,C101505,2026-05-16,8,6.0,Mobile,0,Social
WEB919142,C101505,2025-05-10,15,12.1,Desktop,0,Organic Search
WEB919143,C101505,2024-07-12,12,8.4,Mobile,0,Direct
WEB919144,C101505,2025-11-24,8,7.1,Mobile,0,Paid Search
WEB919145,C101506,2026-06-04,5,3.1,Mobile,0,Organic Search
WEB919146,C101506,2026-06-09,5,4.1,Mobile,0,Paid Search
WEB919147,C101506,2025-07-09,3,8.5,Mobile,0,Organic Search
WEB919148,C101506,2025-12-02,7,7.9,Mobile,0,Direct
WEB919149,C101507,2026-05-26,4,2.2,Mobile,0,Social
WEB919150,C101507,2026-07-20,3,8.9,Desktop,0,Social
WEB919151,C101508,2026-05-02,9,6.3,Mobile,1,Organic Search
WEB919152,C101508,2023-12-03,15,14.3,Mobile,0,Paid Search
WEB919153,C101508,2023-09-16,8,6.0,Mobile,0,Organic Search
WEB919154,C101508,2025-07-17,8,7.4,Mobile,1,Social
WEB919155,C101508,2024-10-12,5,3.8,Mobile,0,Organic Search
WEB919156,C101508,2024-01-13,6,7.4,Mobile,0,Paid Search
WEB919157,C101508,2026-03-06,6,7.0,Desktop,0,Organic Search
WEB919158,C101508,2025-01-19,6,11.6,Desktop,0,Organic Search
WEB919159,C101508,2023-12-17,11,9.8,Desktop,0,Email
WEB919160,C101508,2025-08-08,9,5.5,Mobile,0,Organic Search
WEB919161,C101508,2025-02-22,6,18.5,Mobile,0,Direct
WEB919162,C101508,2025-01-03,9,10.4,Mobile,0,Organic Search
WEB919163,C101508,2025-07-28,8,6.6,Desktop,0,Paid Search
WEB919164,C101508,2025-07-30,9,5.2,Tablet,0,Social
WEB919165,C101508,2024-04-08,5,10.2,Desktop,0,Direct
WEB919166,C101508,2026-03-28,13,9.0,Mobile,0,Email
WEB919167,C101508,2023-07-23,9,5.5,Mobile,0,Direct
WEB919168,C101509,2026-05-30,12,10.5,Desktop,0,Direct
WEB919169,C101509,2026-05-23,7,9.9,Mobile,0,Email
WEB919170,C101509,2025-05-12,10,8.9,Mobile,0,Social
WEB919171,C101509,2025-01-31,5,6.0,Desktop,0,Social
WEB919172,C101509,2024-05-24,9,7.8,Mobile,0,Organic Search
WEB919173,C101509,2026-06-20,4,3.0,Mobile,0,Organic Search
WEB919174,C101509,2025-07-01,6,4.7,Mobile,0,Paid Search
WEB919175,C101509,2026-03-14,9,5.4,Mobile,1,Paid Search
WEB919176,C101509,2026-04-28,5,12.5,Desktop,0,Direct
WEB919177,C101509,2025-05-15,7,6.5,Desktop,1,Organic Search
WEB919178,C101509,2026-02-21,10,6.3,Desktop,0,Social
WEB919179,C101509,2024-11-01,10,9.3,Desktop,0,Social
WEB919180,C101510,2023-06-11,12,8.5,Tablet,0,Organic Search
WEB919181,C101510,2023-07-20,9,9.2,Mobile,0,Organic Search
WEB919182,C101510,2024-05-26,4,2.6,Mobile,0,Social
WEB919183,C101510,2023-09-23,6,5.8,Mobile,1,Social
WEB919184,C101510,2023-07-09,11,8.9,Mobile,0,Paid Search
WEB919185,C101510,2026-02-25,7,8.7,Desktop,0,Direct
WEB919186,C101510,2022-08-17,9,9.0,Mobile,0,Direct
WEB919187,C101510,2026-05-14,5,9.0,Desktop,0,Organic Search
WEB919188,C101510,2025-11-29,8,8.0,Mobile,0,Social
